fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
10492ae8-42db-40ac-a66b-6d2ed7b5bcb3,3425b5e8-cd72-406f-aecc-c127f827cf2d,2e2f47c6-8438-4c63-a5a2-3ec38427b643,1,1,,41.691829999999996,-80.49979166666667,POINT (-80.49979166666667 41.691829999999996),527081,2022-09-11 12:39:31 UTC,2022-09-10 23:36:36 UTC,279.1,,,1.4,,,41.691829999999996,N,-80.49979166666667,W,samsung,SM-T220,,810.0,1080.0,"Fulcrum Android 3.1.9 (9354), Android 11, samsung, SM-T220",,
